
0
1166795277446, 0.0, 0.0, 0.16634007, -0.3563725, -0.3310636, 72.39145, -1.0862825, 107.70474, 104.624084, -0.41946572, 0.08641394, -0.9036488, 19.244366, 102.28463, 142.72446, 0.0, 0.0, 0.0, 0.0, -61.70328, 107.643616, 99.48749, 1.1920929E-7, 1.1920929E-7, 1.1920929E-7, -0.5897931, -0.074970596, -0.80406684, 41.463673, 16.110857, -40.869312, 119.50559, 31.483988, 1.1920929E-7, 1.1920929E-7, 1.1920929E-7, -0.2608064, 0.0023282426, -0.9653883, 46.787132, 15.389091, -26.820368, 109.95772, 17.00841, 1.1920929E-7, 1.1920929E-7, 1.1920929E-7, -0.25642574, -0.07216616, -0.9638661, 53.31018, 15.114132, -15.532415, 104.763, 20.987358, 1.1920929E-7, 1.1920929E-7, 1.1920929E-7, -0.35404056, -0.0644132, -0.9330092, 51.25916, 14.382054, 3.1172585, 100.06573, 35.70665, 1.1920929E-7, 1.1920929E-7, 1.1920929E-7, -0.389683, -0.019622795, -0.92073995, 40.186234, 12.775265
1166795303188, 0.0, 0.0, 0.19915757, -0.35653803, -0.26668692, 72.39145, -0.87625563, 118.29208, 98.28909, -0.50612235, 0.06650849, -0.8598935, 16.897587, 111.4393, 137.42323, 0.0, 0.0, 0.0, 0.0, -60.74894, 117.99016, 88.846466, 41.609867, 387.92862, -420.68658, -0.52775246, -0.057669155, -0.8474383, 41.463673, 16.110857, -35.75114, 132.88127, 23.167696, 198.70525, 520.4748, -322.9999, -0.19703688, 0.038335763, -0.97964627, 46.787132, 15.389091, -20.771473, 123.928955, 9.303711, 235.59439, 546.7978, -299.609, -0.1927521, -0.034257714, -0.9806493, 53.31018, 15.114132, -9.739171, 118.35459, 13.816633, 226.68034, 527.6817, -279.0446, -0.29108697, -0.031061113, -0.95619226, 51.25916, 14.382054, 8.648072, 111.91895, 29.323698, 229.65709, 439.64517, -254.7717, -0.30655155, -0.01676467, -0.9517064, 40.186234, 12.775265
1166795329034, 0.0, 0.0, 0.26752362, -0.40409896, -0.21340069, 72.39145, -1.0952171, 128.47392, 92.48812, -0.59623766, 0.042929374, -0.80165935, 14.4771805, 118.458084, 131.87764, 0.0, 0.0, 0.0, 0.0, -60.139236, 131.2274, 80.10125, 32.894455, 457.49817, -374.89856, -0.48219615, 0.007536115, -0.87603086, 41.463673, 16.110857, -31.68381, 149.1851, 16.933712, 173.66672, 587.13367, -273.65845, -0.14932159, 0.10543251, -0.9831516, 46.787132, 15.389091, -16.454016, 140.48358, 3.223582, 195.31438, 605.7335, -260.76727, -0.14734747, 0.03601849, -0.9884288, 53.31018, 15.114132, -5.8585, 133.76747, 7.8355074, 182.3656, 567.24664, -250.90897, -0.24528562, 0.034987453, -0.9688193, 51.25916, 14.382054, 11.934398, 124.80523, 23.548363, 172.5401, 468.71094, -238.3848, -0.24617362, 0.034920227, -0.96859646, 40.186234, 12.775265
1166795341166, 0.0, 0.0, 0.30398205, -0.4397437, -0.1970894, 72.39145, -1.6637337, 131.9316, 90.56628, -0.64468306, 0.05450747, -0.7625042, 13.204682, 120.19751, 129.75291, 0.0, 0.0, 0.0, 0.0, -60.304295, 136.7671, 77.58821, 17.555237, 454.03403, -318.80493, -0.46989447, 0.04457598, -0.8815964, 41.463673, 16.110857, -30.859537, 155.97061, 15.444066, 136.37971, 577.4997, -220.59203, -0.13722865, 0.14016661, -0.9805721, 46.787132, 15.389091, -15.772783, 147.25868, 1.5975372, 147.17476, 590.4912, -216.03572, -0.13694018, 0.07234674, -0.9879339, 53.31018, 15.114132, -5.386443, 139.87172, 6.053654, 133.53366, 543.751, -214.90726, -0.23363091, 0.07039868, -0.9697735, 51.25916, 14.382054, 12.2231045, 129.5365, 21.537693, 123.11218, 439.06058, -214.44426, -0.22703318, 0.06502321, -0.9717139, 40.186234, 12.775265
1166795353234, 0.0, 0.0, 0.33353478, -0.4690371, -0.18755275, 72.39145, -2.53896, 136.39943, 88.97278, -0.69350666, 0.07115971, -0.71692735, 11.896801, 123.292076, 127.88495, 0.0, 0.0, 0.0, 0.0, -60.760803, 142.58089, 75.64068, -0.8220032, 459.07788, -267.30768, -0.4607054, 0.06951066, -0.884827, 41.463673, 16.110857, -30.880222, 163.12605, 14.423865, 87.80737, 583.519, -172.83014, -0.1312816, 0.16875936, -0.9768753, 46.787132, 15.389091, -15.902852, 154.46391, 0.39494807, 93.2876, 594.4444, -175.1265, -0.13115089, 0.10262207, -0.9860366, 53.31018, 15.114132, -5.6411715, 146.45866, 4.6351795, 81.712425, 543.5232, -181.59738, -0.22613026, 0.09819296, -0.9691353, 51.25916, 14.382054, 12.017851, 134.9295, 19.775145, 77.88811, 440.86118, -192.09746, -0.20928681, 0.08768473, -0.973915, 40.186234, 12.775265
1166795363769, 0.0, 0.0, 0.35957083, -0.49231422, -0.19091538, 72.39145, -3.3171904, 140.17609, 88.082664, -0.71584094, 0.09025563, -0.6924057, 11.187435, 125.92991, 126.5666, 0.0, 0.0, 0.0, 0.0, -61.457886, 147.47006, 75.24887, -22.246178, 459.59378, -195.86354, -0.4652099, 0.09361522, -0.8802363, 41.463673, 16.110857, -31.767166, 169.12425, 14.403798, 33.84823, 579.52435, -119.138626, -0.13649428, 0.19332998, -0.97159296, 46.787132, 15.389091, -16.984377, 160.64119, 0.06450027, 33.240147, 593.716, -129.85068, -0.13620551, 0.1295973, -0.9821673, 53.31018, 15.114132, -6.7281885, 152.12209, 3.9730964, 26.221668, 541.2594, -145.22812, -0.22896203, 0.122136876, -0.9657427, 51.25916, 14.382054, 11.111651, 139.66092, 18.60494, 29.10284, 443.5697, -167.94475, -0.20483366, 0.10789788, -0.97283155, 40.186234, 12.775265
1166795374136, 0.0, 0.0, 0.3819769, -0.51300526, -0.19888976, 72.39145, -4.3539734, 143.8111, 87.73599, -0.7251172, 0.11179825, -0.6794896, 10.395931, 128.61234, 125.759514, 0.0, 0.0, 0.0, 0.0, -62.490536, 152.0381, 75.667114, -47.162666, 453.25424, -123.1681, -0.47338918, 0.114105664, -0.8734315, 41.463673, 16.110857, -33.249996, 174.63008, 14.988811, -20.806063, 565.13165, -64.68262, -0.14562711, 0.2143293, -0.9658446, 46.787132, 15.389091, -18.682325, 166.30948, 0.31217963, -26.265177, 580.4791, -82.15031, -0.14489394, 0.15232176, -0.9776522, 53.31018, 15.114132, -8.42124, 157.37653, 3.8716009, -30.383522, 530.7336, -104.05634, -0.23580958, 0.14286086, -0.9612412, 51.25916, 14.382054, 9.671212, 144.16928, 17.954323, -20.72813, 442.31238, -136.30898, -0.20479909, 0.12662663, -0.97057873, 40.186234, 12.775265
1166795382937, 0.0, 0.0, 0.40088162, -0.5254193, -0.21235338, 72.39145, -5.3950677, 146.88567, 87.72604, -0.72645235, 0.12768532, -0.67525065, 9.807572, 130.956, 125.26903, 0.0, 0.0, 0.0, 0.0, -63.605946, 155.43489, 76.51978, -69.456184, 433.93835, -64.53993, -0.4843194, 0.12752081, -0.8655479, 41.463673, 16.110857, -35.133595, 179.14998, 15.947302, -72.57572, 551.88824, -17.733944, -0.15826917, 0.23197718, -0.95975906, 46.787132, 15.389091, -20.77028, 171.09496, 0.9292946, -82.027504, 571.9415, -40.92221, -0.15714255, 0.17174989, -0.9725267, 53.31018, 15.114132, -10.449016, 161.83615, 4.125868, -82.812004, 524.1924, -68.89647, -0.24652684, 0.15924029, -0.9559639, 51.25916, 14.382054, 7.9597626, 148.11848, 17.647257, -66.321075, 445.0851, -109.73997, -0.2105976, 0.14136176, -0.96729803, 40.186234, 12.775265
1166795392424, 0.0, 0.0, 0.41697198, -0.53978574, -0.23120518, 72.39145, -6.670457, 150.13594, 88.21257, -0.73282117, 0.14803964, -0.6641215, 9.183513, 133.60306, 125.22157, 0.0, 0.0, 0.0, 0.0, -64.99203, 158.99123, 78.17746, -92.369545, 416.04788, 3.5903404, -0.50012356, 0.13816866, -0.8548601, 41.463673, 16.110857, -37.617622, 183.62033, 17.506414, -126.42667, 529.623, 34.74862, -0.17606016, 0.24662459, -0.95298433, 46.787132, 15.389091, -23.589756, 175.74928, 2.0978796, -143.14635, 549.7359, 6.361187, -0.17534812, 0.18767065, -0.96645373, 53.31018, 15.114132, -13.19635, 166.11438, 4.8814273, -141.14714, 502.09525, -27.10359, -0.2631231, 0.17081894, -0.9495194, 51.25916, 14.382054, 5.5911655, 152.01901, 17.776684, -118.10105, 436.84653, -74.98059, -0.22196686, 0.15383562, -0.9628423, 40.186234, 12.775265
1166795401324, 0.0, 0.0, 0.43005586, -0.55093205, -0.24983771, 72.39145, -8.144436, 152.86845, 88.66134, -0.72341126, 0.17972416, -0.6666149, 8.349489, 135.87479, 125.17868, 0.0, 0.0, 0.0, 0.0, -66.59614, 161.96388, 79.78598, -117.22808, 393.8374, 51.785324, -0.5162154, 0.1476528, -0.8436352, 41.463673, 16.110857, -40.273037, 187.29958, 18.940214, -172.57825, 498.86716, 69.28553, -0.19299592, 0.25835502, -0.9465755, 46.787132, 15.389091, -26.574917, 179.57057, 3.1816158, -195.04242, 517.64844, 37.850445, -0.19300428, 0.19990669, -0.96061784, 53.31018, 15.114132, -16.140991, 169.7309, 5.618218, -192.33412, 476.532, 2.4108727, -0.27979815, 0.18160477, -0.9427262, 51.25916, 14.382054, 2.9912498, 155.28981, 17.928635, -165.33748, 419.12033, -50.407036, -0.23505093, 0.1633933, -0.95815116, 40.186234, 12.775265
